epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,consistency_loss,view_agreement,lr,drop_path,epoch_time_sec
260,2.622776,0.999851,0.012070,0.997602,33.900921,0.010611,1.000000,0.00004717,0.0000,26.33
261,2.573231,0.999851,0.013634,0.997602,33.787027,0.011619,1.000000,0.00004492,0.0000,27.47
262,2.541624,0.999851,0.012351,0.997602,33.868080,0.011387,1.000000,0.00004273,0.0000,28.38
263,2.553886,0.999851,0.009666,0.998801,33.895633,0.011439,1.000000,0.00004059,0.0000,28.09
264,2.535140,0.999851,0.012186,0.997602,33.794195,0.010211,1.000000,0.00003851,0.0000,28.00
265,2.548643,0.999851,0.010385,0.996403,33.843508,0.010857,1.000000,0.00003648,0.0000,26.47
266,2.543116,0.999851,0.012383,0.997602,33.919503,0.011182,1.000000,0.00003450,0.0000,27.26
267,2.508095,0.999851,0.012467,0.997602,33.833949,0.010244,1.000000,0.00003258,0.0000,28.35
268,2.520602,0.999851,0.011515,0.997602,33.944219,0.011152,1.000000,0.00003071,0.0000,28.01
269,2.546242,0.999851,0.009666,0.997602,33.933219,0.010458,1.000000,0.00002890,0.0000,28.03
270,2.487013,0.999851,0.011639,0.996403,33.908034,0.010082,1.000000,0.00002715,0.0000,26.25
271,2.421215,0.999851,0.008609,0.998801,33.901106,0.010381,1.000000,0.00002545,0.0000,27.54
272,2.477690,0.999851,0.011554,0.997602,33.872697,0.009644,1.000000,0.00002380,0.0000,28.22
273,2.449811,0.999851,0.010284,0.997602,33.894115,0.011448,1.000000,0.00002221,0.0000,28.10
274,2.501468,0.999851,0.012555,0.996403,33.895691,0.010458,1.000000,0.00002068,0.0000,28.16
275,2.485245,0.999851,0.011807,0.996403,33.849330,0.010612,1.000000,0.00001921,0.0000,26.44
276,2.471652,0.999851,0.010940,0.996403,33.933862,0.010068,1.000000,0.00001779,0.0000,27.08
277,2.518876,0.999851,0.010829,0.998801,33.970251,0.010472,1.000000,0.00001642,0.0000,28.36
278,2.513160,0.999851,0.009252,0.996403,33.915110,0.012368,1.000000,0.00001512,0.0000,28.09
279,2.450505,0.999851,0.009163,0.997602,33.925473,0.009637,1.000000,0.00001387,0.0000,28.23
280,2.494897,0.999851,0.009327,0.997602,34.027792,0.010136,1.000000,0.00001268,0.0000,26.62
281,2.434005,0.999851,0.010188,0.997602,34.042994,0.010035,1.000000,0.00001154,0.0000,26.99
282,2.495465,0.999702,0.009043,0.998801,34.000338,0.011047,1.000000,0.00001047,0.0000,28.35
283,2.464433,0.999851,0.010919,0.998801,33.995932,0.010983,1.000000,0.00000945,0.0000,28.13
284,2.438464,0.999851,0.010728,0.996403,33.932688,0.010573,1.000000,0.00000848,0.0000,28.39
285,2.486314,0.999851,0.009718,0.998801,33.971624,0.010673,1.000000,0.00000758,0.0000,26.85
286,2.433590,0.999851,0.011018,0.997602,33.951636,0.010547,1.000000,0.00000673,0.0000,26.89
287,2.475822,0.999851,0.009905,0.996403,33.978260,0.010767,1.000000,0.00000595,0.0000,28.10
288,2.483481,0.999851,0.007732,0.998801,33.908654,0.010279,1.000000,0.00000521,0.0000,27.70
289,2.405983,0.999851,0.008799,0.998801,34.042041,0.010755,1.000000,0.00000454,0.0000,28.02
290,2.468999,0.999851,0.009243,0.997602,34.062160,0.011228,1.000000,0.00000393,0.0000,27.24
291,2.453027,0.999851,0.009961,0.997602,34.065539,0.010270,1.000000,0.00000337,0.0000,26.25
292,2.428880,0.999851,0.009419,0.997602,33.974930,0.009671,1.000000,0.00000287,0.0000,27.67
293,2.408545,0.999851,0.010190,0.998801,33.981756,0.009819,1.000000,0.00000244,0.0000,28.04
294,2.418707,0.999851,0.009171,0.998801,34.014482,0.009912,1.000000,0.00000205,0.0000,27.80
295,2.462799,0.999851,0.010466,0.997602,33.944771,0.009235,1.000000,0.00000173,0.0000,28.21
296,2.400835,0.999851,0.008837,0.997602,33.995805,0.010248,1.000000,0.00000147,0.0000,26.40
297,2.434365,0.999851,0.009493,0.998801,34.018395,0.010171,1.000000,0.00000126,0.0000,26.84
298,2.458374,0.999851,0.010569,0.998801,33.989325,0.010355,1.000000,0.00000112,0.0000,28.01
299,2.587547,0.999851,0.011461,0.997602,33.995678,0.011620,1.000000,0.00000103,0.0000,27.89
300,2.441805,0.999851,0.010256,0.998801,34.053120,0.010758,1.000000,0.00000100,0.0000,28.15
